State,District,Year,Month,predicted_risk
Punjab,Ludhiana,2020,12,0.04196089
Punjab,Ludhiana,2021,1,0.03653865
Punjab,Ludhiana,2021,2,0.040394694
Punjab,Ludhiana,2021,3,0.026910167
Punjab,Ludhiana,2021,4,0.042038612
Punjab,Ludhiana,2021,5,0.03102933
Punjab,Moga,2020,1,0.04353412
Punjab,Moga,2020,2,0.049996767
Punjab,Moga,2020,3,0.05346397
Punjab,Moga,2020,4,0.042868003
Punjab,Moga,2020,5,0.03414026
Punjab,Moga,2020,6,0.036250036
Punjab,Moga,2020,7,0.03463505
Punjab,Moga,2020,8,0.03327326
Punjab,Moga,2020,9,0.033022866
Punjab,Moga,2020,10,0.036809113
Punjab,Moga,2020,11,0.03570547
Punjab,Moga,2020,12,0.0417533
Punjab,Moga,2021,1,0.035975695
Punjab,Moga,2021,2,0.04161691
Punjab,Moga,2021,3,0.025560811
Punjab,Moga,2021,4,0.042599197
Punjab,Moga,2021,5,0.030578028
Punjab,Patiala,2020,1,0.0554888
Punjab,Patiala,2020,2,0.0853445
Punjab,Patiala,2020,3,0.1150947
Punjab,Patiala,2020,4,0.10733788
Punjab,Patiala,2020,5,0.060659606
Punjab,Patiala,2020,6,0.037711184
Punjab,Patiala,2020,7,0.03773504
Punjab,Patiala,2020,8,0.04028956
Punjab,Patiala,2020,9,0.038059123
Punjab,Patiala,2020,10,0.035708804
Punjab,Patiala,2020,11,0.045292754
Punjab,Patiala,2020,12,0.074120164
Punjab,Patiala,2021,1,0.041458655
Punjab,Patiala,2021,2,0.06491561
Punjab,Patiala,2021,3,0.06774165
Punjab,Patiala,2021,4,0.054905456
Punjab,Patiala,2021,5,0.037643436
Punjab,Rupnagar,2020,1,0.048972774
Punjab,Rupnagar,2020,2,0.040027574
Punjab,Rupnagar,2020,3,0.05763432
Punjab,Rupnagar,2020,4,0.05320284
Punjab,Rupnagar,2020,5,0.052895237
Punjab,Rupnagar,2020,6,0.036546662
Punjab,Rupnagar,2020,7,0.03662654
Punjab,Rupnagar,2020,8,0.033812072
Punjab,Rupnagar,2020,9,0.03369368
Punjab,Rupnagar,2020,10,0.031290174
Punjab,Rupnagar,2020,11,0.03586754
Punjab,Rupnagar,2020,12,0.05528033
Punjab,Rupnagar,2021,1,0.036227964
Punjab,Rupnagar,2021,2,0.045842085
Punjab,Rupnagar,2021,3,0.03345673
Punjab,Rupnagar,2021,4,0.043217257
Punjab,Rupnagar,2021,5,0.033690326
Punjab,Sangrur,2020,1,0.05664452
Punjab,Sangrur,2020,2,0.120000236
Punjab,Sangrur,2020,3,0.111295894
Punjab,Sangrur,2020,4,0.08686848
Punjab,Sangrur,2020,5,0.05593287
Punjab,Sangrur,2020,6,0.03661512
Punjab,Sangrur,2020,7,0.034226112
Punjab,Sangrur,2020,8,0.03583577
Punjab,Sangrur,2020,9,0.034766752
Punjab,Sangrur,2020,10,0.033509254
Punjab,Sangrur,2020,11,0.041653965
Punjab,Sangrur,2020,12,0.06879105
Punjab,Sangrur,2021,1,0.041445818
Punjab,Sangrur,2021,2,0.059736136
Punjab,Sangrur,2021,3,0.059750192
Punjab,Sangrur,2021,4,0.04573758
Punjab,Sangrur,2021,5,0.036565784
Punjab,Shahid Bhagat Singh Nagar,2020,1,0.043595802
Punjab,Shahid Bhagat Singh Nagar,2020,2,0.05025328
Punjab,Shahid Bhagat Singh Nagar,2020,3,0.055795494
Punjab,Shahid Bhagat Singh Nagar,2020,4,0.043863736
Punjab,Shahid Bhagat Singh Nagar,2020,5,0.041524917
Punjab,Shahid Bhagat Singh Nagar,2020,6,0.043351166
Punjab,Shahid Bhagat Singh Nagar,2020,7,0.038910832
Punjab,Shahid Bhagat Singh Nagar,2020,8,0.03426837
Punjab,Shahid Bhagat Singh Nagar,2020,9,0.035367943
Punjab,Shahid Bhagat Singh Nagar,2020,10,0.035171244
Punjab,Shahid Bhagat Singh Nagar,2020,11,0.03698507
Punjab,Shahid Bhagat Singh Nagar,2020,12,0.04295208
Punjab,Shahid Bhagat Singh Nagar,2021,1,0.035929367
Punjab,Shahid Bhagat Singh Nagar,2021,2,0.038702667
Punjab,Shahid Bhagat Singh Nagar,2021,3,0.025204292
Punjab,Shahid Bhagat Singh Nagar,2021,4,0.041350726
Punjab,Shahid Bhagat Singh Nagar,2021,5,0.030474674
Punjab,Sri Muktsar Sahib,2020,1,0.043986388
Punjab,Sri Muktsar Sahib,2020,2,0.050130107
Punjab,Sri Muktsar Sahib,2020,3,0.0545364
Punjab,Sri Muktsar Sahib,2020,4,0.043644793
Punjab,Sri Muktsar Sahib,2020,5,0.03247049
Punjab,Sri Muktsar Sahib,2020,6,0.037974283
Punjab,Sri Muktsar Sahib,2020,7,0.03461778
Punjab,Sri Muktsar Sahib,2020,8,0.03342649
Punjab,Sri Muktsar Sahib,2020,9,0.032773666
Punjab,Sri Muktsar Sahib,2020,10,0.036016725
Punjab,Sri Muktsar Sahib,2020,11,0.03640691
Punjab,Sri Muktsar Sahib,2020,12,0.04244273
Punjab,Sri Muktsar Sahib,2021,1,0.035788476
Punjab,Sri Muktsar Sahib,2021,2,0.04309139
Punjab,Sri Muktsar Sahib,2021,3,0.026084686
Punjab,Sri Muktsar Sahib,2021,4,0.03680786
Punjab,Sri Muktsar Sahib,2021,5,0.031773884
Rajasthan,Ajmer,2020,1,0.07183846
Rajasthan,Ajmer,2020,2,0.06909667
Rajasthan,Ajmer,2020,3,0.10034735
Rajasthan,Ajmer,2020,4,0.075483255
Rajasthan,Ajmer,2020,5,0.04166665
Rajasthan,Ajmer,2020,6,0.042588487
Rajasthan,Ajmer,2020,7,0.042594295
Rajasthan,Ajmer,2020,8,0.041503765
Rajasthan,Ajmer,2020,9,0.039156944
Rajasthan,Ajmer,2020,10,0.04031373
Rajasthan,Ajmer,2020,11,0.048063204
Rajasthan,Ajmer,2020,12,0.0630371
Rajasthan,Ajmer,2021,1,0.069312595
Rajasthan,Ajmer,2021,2,0.049314383
Rajasthan,Ajmer,2021,3,0.05393162
Rajasthan,Ajmer,2021,4,0.071853876
Rajasthan,Ajmer,2021,5,0.07520351
Rajasthan,Alwar,2020,1,0.07049652
Rajasthan,Alwar,2020,2,0.09598366
Rajasthan,Alwar,2020,3,0.18384385
Rajasthan,Alwar,2020,4,0.11318277
Rajasthan,Alwar,2020,5,0.09852938
Rajasthan,Alwar,2020,6,0.044682845
Rajasthan,Alwar,2020,7,0.04467301
Rajasthan,Alwar,2020,8,0.04729764
Rajasthan,Alwar,2020,9,0.049191218
Rajasthan,Alwar,2020,10,0.042213704
Rajasthan,Alwar,2020,11,0.046053488
Rajasthan,Alwar,2020,12,0.07031896
Rajasthan,Alwar,2021,1,0.04945233
Rajasthan,Alwar,2021,2,0.06719097
Rajasthan,Alwar,2021,3,0.068963505
Rajasthan,Alwar,2021,4,0.04992754
Rajasthan,Alwar,2021,5,0.052533813
Rajasthan,Banswara,2020,1,0.1268919
Rajasthan,Banswara,2020,2,0.13031393
Rajasthan,Banswara,2020,3,0.15056638
Rajasthan,Banswara,2020,4,0.12740411
Rajasthan,Banswara,2020,5,0.078508146
Rajasthan,Banswara,2020,6,0.06547522
Rajasthan,Banswara,2020,7,0.06865678
Rajasthan,Banswara,2020,8,0.04603075
Rajasthan,Banswara,2020,9,0.040726893
Rajasthan,Banswara,2020,10,0.039955217
Rajasthan,Banswara,2020,11,0.044436403
Rajasthan,Banswara,2020,12,0.051889222
Rajasthan,Banswara,2021,1,0.053294946
Rajasthan,Banswara,2021,2,0.04097112
Rajasthan,Banswara,2021,3,0.05703275
Rajasthan,Banswara,2021,4,0.09087496
Rajasthan,Banswara,2021,5,0.06565785
Rajasthan,Baran,2020,1,0.06938185
Rajasthan,Baran,2020,2,0.07405861
Rajasthan,Baran,2020,3,0.09839833
Rajasthan,Baran,2020,4,0.06427785
Rajasthan,Baran,2020,5,0.067209676
Rajasthan,Baran,2020,6,0.066694
Rajasthan,Baran,2020,7,0.069371
Rajasthan,Baran,2020,8,0.08717171
Rajasthan,Baran,2020,9,0.041551117
Rajasthan,Baran,2020,10,0.041739583
Rajasthan,Baran,2020,11,0.04185878
Rajasthan,Baran,2020,12,0.04895319
Rajasthan,Baran,2021,1,0.050421767
Rajasthan,Baran,2021,2,0.0495881
Rajasthan,Baran,2021,3,0.050305337
Rajasthan,Baran,2021,4,0.061627615
Rajasthan,Baran,2021,5,0.053158294
Rajasthan,Barmer,2020,1,0.09241393
Rajasthan,Barmer,2020,2,0.08573574
Rajasthan,Barmer,2020,3,0.08009747
Rajasthan,Barmer,2020,4,0.07268303
Rajasthan,Barmer,2020,5,0.106644034
Rajasthan,Barmer,2020,6,0.041894402
Rajasthan,Barmer,2020,7,0.04110267
Rajasthan,Barmer,2020,8,0.04172967
Rajasthan,Barmer,2020,9,0.039636955
Rajasthan,Barmer,2020,10,0.042744398
Rajasthan,Barmer,2020,11,0.047299813
Rajasthan,Barmer,2020,12,0.052242488
Rajasthan,Barmer,2021,1,0.03953231
Rajasthan,Barmer,2021,2,0.03609872
Rajasthan,Barmer,2021,3,0.024681656
Rajasthan,Barmer,2021,4,0.028670177
Rajasthan,Barmer,2021,5,0.035382546
Rajasthan,Bharatpur,2020,1,0.06258732
Rajasthan,Bharatpur,2020,2,0.08599802
Rajasthan,Bharatpur,2020,3,0.115379
Rajasthan,Bharatpur,2020,4,0.17224771
Rajasthan,Bharatpur,2020,5,0.08772614
Rajasthan,Bharatpur,2020,6,0.04335766
Rajasthan,Bharatpur,2020,7,0.044757076
Rajasthan,Bharatpur,2020,8,0.047109038
Rajasthan,Bharatpur,2020,9,0.05550773
Rajasthan,Bharatpur,2020,10,0.050869644
Rajasthan,Bharatpur,2020,11,0.069840185
Rajasthan,Bharatpur,2020,12,0.0881753
Rajasthan,Bharatpur,2021,1,0.07089473
Rajasthan,Bharatpur,2021,2,0.077295445
Rajasthan,Bharatpur,2021,3,0.077352054
Rajasthan,Bharatpur,2021,4,0.054441813
Rajasthan,Bharatpur,2021,5,0.058316913
Rajasthan,Bhilwara,2020,1,0.056605164
Rajasthan,Bhilwara,2020,2,0.07061118
Rajasthan,Bhilwara,2020,3,0.103606015
Rajasthan,Bhilwara,2020,4,0.08076281
Rajasthan,Bhilwara,2020,5,0.038418703
Rajasthan,Bhilwara,2020,6,0.03957886
Rajasthan,Bhilwara,2020,7,0.044867393
Rajasthan,Bhilwara,2020,8,0.04272684
Rajasthan,Bhilwara,2020,9,0.03828856
Rajasthan,Bhilwara,2020,10,0.03756695
Rajasthan,Bhilwara,2020,11,0.043666232
Rajasthan,Bhilwara,2020,12,0.060965188
Rajasthan,Bhilwara,2021,1,0.04788541
Rajasthan,Bhilwara,2021,2,0.04813376
Rajasthan,Bhilwara,2021,3,0.04562016
Rajasthan,Bhilwara,2021,4,0.06388027
Rajasthan,Bhilwara,2021,5,0.06963005
Rajasthan,Bikaner,2020,1,0.05137299
Rajasthan,Bikaner,2020,2,0.07896801
Rajasthan,Bikaner,2020,3,0.10025079
Rajasthan,Bikaner,2020,4,0.09210878
Rajasthan,Bikaner,2020,5,0.06931727
Rajasthan,Bikaner,2020,6,0.046004362
Rajasthan,Bikaner,2020,7,0.04446766
Rajasthan,Bikaner,2020,8,0.045414586
Rajasthan,Bikaner,2020,9,0.043340914
Rajasthan,Bikaner,2020,10,0.0422279
Rajasthan,Bikaner,2020,11,0.04479464
Rajasthan,Bikaner,2020,12,0.05787168
Rajasthan,Bikaner,2021,1,0.04821943
Rajasthan,Bikaner,2021,2,0.05781848
Rajasthan,Bikaner,2021,3,0.049243204
Rajasthan,Bikaner,2021,4,0.078554906
Rajasthan,Bikaner,2021,5,0.12377172
Rajasthan,Bundi,2020,1,0.05553128
Rajasthan,Bundi,2020,2,0.05313764
Rajasthan,Bundi,2020,3,0.059170973
Rajasthan,Bundi,2020,4,0.03967858
Rajasthan,Bundi,2020,5,0.03663319
Rajasthan,Bundi,2020,6,0.043727215
Rajasthan,Bundi,2020,7,0.039997768
Rajasthan,Bundi,2020,8,0.039202556
Rajasthan,Bundi,2020,9,0.039895527
Rajasthan,Bundi,2020,10,0.041210905
Rajasthan,Bundi,2020,11,0.048925012
Rajasthan,Bundi,2020,12,0.059992854
Rajasthan,Bundi,2021,1,0.0544763
Rajasthan,Bundi,2021,2,0.060908858
Rajasthan,Bundi,2021,3,0.051327907
Rajasthan,Bundi,2021,4,0.058508407
Rajasthan,Bundi,2021,5,0.07078101
Rajasthan,Chittorgarh,2020,1,0.060919907
Rajasthan,Chittorgarh,2020,2,0.06680949
Rajasthan,Chittorgarh,2020,3,0.0765166
Rajasthan,Chittorgarh,2020,4,0.047609203
Rajasthan,Chittorgarh,2020,5,0.03594165
Rajasthan,Chittorgarh,2020,6,0.040226918
Rajasthan,Chittorgarh,2020,7,0.06144362
Rajasthan,Chittorgarh,2020,8,0.039838526
Rajasthan,Chittorgarh,2020,9,0.038541716
Rajasthan,Chittorgarh,2020,10,0.037986223
Rajasthan,Chittorgarh,2020,11,0.04074825
Rajasthan,Chittorgarh,2020,12,0.048979238
Rajasthan,Chittorgarh,2021,1,0.047481462
Rajasthan,Chittorgarh,2021,2,0.052249514
Rajasthan,Chittorgarh,2021,3,0.08349216
Rajasthan,Chittorgarh,2021,4,0.06607464
Rajasthan,Chittorgarh,2021,5,0.074134566
Rajasthan,Churu,2020,1,0.06922164
Rajasthan,Churu,2020,2,0.096807376
Rajasthan,Churu,2020,3,0.13250448
Rajasthan,Churu,2020,4,0.12541358
Rajasthan,Churu,2020,5,0.08053483
Rajasthan,Churu,2020,6,0.045465503
Rajasthan,Churu,2020,7,0.04858785
Rajasthan,Churu,2020,8,0.052041348
Rajasthan,Churu,2020,9,0.049570832
Rajasthan,Churu,2020,10,0.037331518
Rajasthan,Churu,2020,11,0.04426629
Rajasthan,Churu,2020,12,0.0712629
Rajasthan,Churu,2021,1,0.05012583
Rajasthan,Churu,2021,2,0.066558175
Rajasthan,Churu,2021,3,0.07131165
Rajasthan,Churu,2021,4,0.05566282
Rajasthan,Churu,2021,5,0.052056685
Rajasthan,Dausa,2020,1,0.053426668
Rajasthan,Dausa,2020,2,0.07414439
Rajasthan,Dausa,2020,3,0.08401808
Rajasthan,Dausa,2020,4,0.06381111
Rajasthan,Dausa,2020,5,0.05322358
Rajasthan,Dausa,2020,6,0.04325868
Rajasthan,Dausa,2020,7,0.041236207
Rajasthan,Dausa,2020,8,0.042264335
Rajasthan,Dausa,2020,9,0.04939291
Rajasthan,Dausa,2020,10,0.04056067
Rajasthan,Dausa,2020,11,0.044673976
Rajasthan,Dausa,2020,12,0.07185197
Rajasthan,Dausa,2021,1,0.049996156
Rajasthan,Dausa,2021,2,0.061416265
Rajasthan,Dausa,2021,3,0.07365986
Rajasthan,Dausa,2021,4,0.05522018
Rajasthan,Dausa,2021,5,0.058630418
Rajasthan,Dholpur,2020,1,0.051869374
Rajasthan,Dholpur,2020,2,0.07304385
Rajasthan,Dholpur,2020,3,0.07997053
Rajasthan,Dholpur,2020,4,0.06555118
Rajasthan,Dholpur,2020,5,0.07752297
Rajasthan,Dholpur,2020,6,0.043064956
Rajasthan,Dholpur,2020,7,0.048487533
Rajasthan,Dholpur,2020,8,0.05176272
Rajasthan,Dholpur,2020,9,0.22532946
Rajasthan,Dholpur,2020,10,0.19609381
Rajasthan,Dholpur,2020,11,0.39666176
Rajasthan,Dholpur,2020,12,0.15585119
Rajasthan,Dholpur,2021,1,0.17431822
Rajasthan,Dholpur,2021,2,0.10205468
Rajasthan,Dholpur,2021,3,0.1203154
Rajasthan,Dholpur,2021,4,0.08999881
Rajasthan,Dholpur,2021,5,0.095246375
Rajasthan,Dungarpur,2020,1,0.06485843
Rajasthan,Dungarpur,2020,2,0.07084315
Rajasthan,Dungarpur,2020,3,0.08753471
Rajasthan,Dungarpur,2020,4,0.07862395
Rajasthan,Dungarpur,2020,5,0.040027812
Rajasthan,Dungarpur,2020,6,0.03891861
Rajasthan,Dungarpur,2020,7,0.037061777
Rajasthan,Dungarpur,2020,8,0.038841173
Rajasthan,Dungarpur,2020,9,0.03909562
Rajasthan,Dungarpur,2020,10,0.033967387
Rajasthan,Dungarpur,2020,11,0.04526735
Rajasthan,Dungarpur,2020,12,0.051388793
Rajasthan,Dungarpur,2021,1,0.04388865
Rajasthan,Dungarpur,2021,2,0.049357377
Rajasthan,Dungarpur,2021,3,0.04124389
Rajasthan,Dungarpur,2021,4,0.060675863
Rajasthan,Dungarpur,2021,5,0.047374804
Rajasthan,Ganganagar,2020,1,0.051879182
Rajasthan,Ganganagar,2020,2,0.09070168
Rajasthan,Ganganagar,2020,3,0.119085915
Rajasthan,Ganganagar,2020,4,0.12098802
Rajasthan,Ganganagar,2020,5,0.05379682
Rajasthan,Ganganagar,2020,6,0.046881747
Rajasthan,Ganganagar,2020,7,0.042081494
Rajasthan,Ganganagar,2020,8,0.042562332
Rajasthan,Ganganagar,2020,9,0.046426747
Rajasthan,Ganganagar,2020,10,0.040028796
Rajasthan,Ganganagar,2020,11,0.044648238
Rajasthan,Ganganagar,2020,12,0.055503123
Rajasthan,Ganganagar,2021,1,0.048392538
Rajasthan,Ganganagar,2021,2,0.060014434
Rajasthan,Ganganagar,2021,3,0.045797814
Rajasthan,Ganganagar,2021,4,0.052810073
Rajasthan,Ganganagar,2021,5,0.04359344
Rajasthan,Hanumangarh,2020,1,0.06830385
Rajasthan,Hanumangarh,2020,2,0.101995096
Rajasthan,Hanumangarh,2020,3,0.13798085
Rajasthan,Hanumangarh,2020,4,0.13789885
Rajasthan,Hanumangarh,2020,5,0.06335594
Rajasthan,Hanumangarh,2020,6,0.043033864
Rajasthan,Hanumangarh,2020,7,0.047541138
Rajasthan,Hanumangarh,2020,8,0.045215283
Rajasthan,Hanumangarh,2020,9,0.048510723
Rajasthan,Hanumangarh,2020,10,0.03876666
Rajasthan,Hanumangarh,2020,11,0.048993688
Rajasthan,Hanumangarh,2020,12,0.07058272
Rajasthan,Hanumangarh,2021,1,0.050125353
Rajasthan,Hanumangarh,2021,2,0.06549821
Rajasthan,Hanumangarh,2021,3,0.063326366
Rajasthan,Hanumangarh,2021,4,0.04877106
Rajasthan,Hanumangarh,2021,5,0.048023067
Rajasthan,Jaipur,2020,1,0.054247364
Rajasthan,Jaipur,2020,2,0.07269254
Rajasthan,Jaipur,2020,3,0.08959091
Rajasthan,Jaipur,2020,4,0.08460405
Rajasthan,Jaipur,2020,5,0.04827336
Rajasthan,Jaipur,2020,6,0.06573485
Rajasthan,Jaipur,2020,7,0.041974664
Rajasthan,Jaipur,2020,8,0.043344967
Rajasthan,Jaipur,2020,9,0.04197924
Rajasthan,Jaipur,2020,10,0.04063168
Rajasthan,Jaipur,2020,11,0.04489562
Rajasthan,Jaipur,2020,12,0.06627665
Rajasthan,Jaipur,2021,1,0.04927687
Rajasthan,Jaipur,2021,2,0.059413064
Rajasthan,Jaipur,2021,3,0.09259577
Rajasthan,Jaipur,2021,4,0.07398343
Rajasthan,Jaipur,2021,5,0.084497355
Rajasthan,Jaisalmer,2020,1,0.06571819
Rajasthan,Jaisalmer,2020,2,0.05334267
Rajasthan,Jaisalmer,2020,3,0.05818895
Rajasthan,Jaisalmer,2020,4,0.05181191
Rajasthan,Jaisalmer,2020,5,0.039611142
Rajasthan,Jaisalmer,2020,6,0.041745458
Rajasthan,Jaisalmer,2020,7,0.041112285
Rajasthan,Jaisalmer,2020,8,0.047849175
Rajasthan,Jaisalmer,2020,9,0.037525948
Rajasthan,Jaisalmer,2020,10,0.036566265
Rajasthan,Jaisalmer,2020,11,0.04386003
Rajasthan,Jaisalmer,2020,12,0.049347322
Rajasthan,Jaisalmer,2021,1,0.03850511
Rajasthan,Jaisalmer,2021,2,0.04008141
Rajasthan,Jaisalmer,2021,3,0.02746925
Rajasthan,Jaisalmer,2021,4,0.02965245
Rajasthan,Jaisalmer,2021,5,0.03354366
Rajasthan,Jalore,2020,1,0.077778295
Rajasthan,Jalore,2020,2,0.07129514
Rajasthan,Jalore,2020,3,0.07615009
Rajasthan,Jalore,2020,4,0.07655355
Rajasthan,Jalore,2020,5,0.080109365
Rajasthan,Jalore,2020,6,0.04474937
Rajasthan,Jalore,2020,7,0.042799655
Rajasthan,Jalore,2020,8,0.045544084
Rajasthan,Jalore,2020,9,0.03991674
Rajasthan,Jalore,2020,10,0.039592132
Rajasthan,Jalore,2020,11,0.04431079
Rajasthan,Jalore,2020,12,0.05325509
Rajasthan,Jalore,2021,1,0.04330798
Rajasthan,Jalore,2021,2,0.037496444
Rajasthan,Jalore,2021,3,0.025471454
Rajasthan,Jalore,2021,4,0.029109955
Rajasthan,Jalore,2021,5,0.03528854
Rajasthan,Jhalawar,2020,1,0.066811316
Rajasthan,Jhalawar,2020,2,0.07096567
Rajasthan,Jhalawar,2020,3,0.084660575
Rajasthan,Jhalawar,2020,4,0.045743275
Rajasthan,Jhalawar,2020,5,0.037574634
Rajasthan,Jhalawar,2020,6,0.04461234
Rajasthan,Jhalawar,2020,7,0.039259322
Rajasthan,Jhalawar,2020,8,0.04093184
Rajasthan,Jhalawar,2020,9,0.039994664
Rajasthan,Jhalawar,2020,10,0.04415904
Rajasthan,Jhalawar,2020,11,0.04381082
Rajasthan,Jhalawar,2020,12,0.05241736
Rajasthan,Jhalawar,2021,1,0.05001267
Rajasthan,Jhalawar,2021,2,0.04839019
Rajasthan,Jhalawar,2021,3,0.04760323
Rajasthan,Jhalawar,2021,4,0.05380138
Rajasthan,Jhalawar,2021,5,0.050868563
Rajasthan,Jhunjhunu,2020,1,0.09485685
Rajasthan,Jhunjhunu,2020,2,0.09227679
Rajasthan,Jhunjhunu,2020,3,0.13065362
Rajasthan,Jhunjhunu,2020,4,0.12407011
Rajasthan,Jhunjhunu,2020,5,0.09827478
Rajasthan,Jhunjhunu,2020,6,0.047869094
Rajasthan,Jhunjhunu,2020,7,0.046514932
Rajasthan,Jhunjhunu,2020,8,0.04432704
Rajasthan,Jhunjhunu,2020,9,0.04768283
Rajasthan,Jhunjhunu,2020,10,0.040621318
Rajasthan,Jhunjhunu,2020,11,0.044010945
Rajasthan,Jhunjhunu,2020,12,0.07062308
Rajasthan,Jhunjhunu,2021,1,0.05034219
Rajasthan,Jhunjhunu,2021,2,0.06591605
Rajasthan,Jhunjhunu,2021,3,0.06669435
Rajasthan,Jhunjhunu,2021,4,0.056085363
Rajasthan,Jhunjhunu,2021,5,0.054755956
Rajasthan,Jodhpur,2020,1,0.046376202
Rajasthan,Jodhpur,2020,2,0.05945243
Rajasthan,Jodhpur,2020,3,0.0707387
Rajasthan,Jodhpur,2020,4,0.049146667
Rajasthan,Jodhpur,2020,5,0.042806037
Rajasthan,Jodhpur,2020,6,0.041784286
Rajasthan,Jodhpur,2020,7,0.043082442
Rajasthan,Jodhpur,2020,8,0.04387495
Rajasthan,Jodhpur,2020,9,0.03859111
Rajasthan,Jodhpur,2020,10,0.04058906
Rajasthan,Jodhpur,2020,11,0.045670673
Rajasthan,Jodhpur,2020,12,0.050998725
Rajasthan,Jodhpur,2021,1,0.045255758
Rajasthan,Jodhpur,2021,2,0.050180525
Rajasthan,Jodhpur,2021,3,0.044127997
Rajasthan,Jodhpur,2021,4,0.05293635
Rajasthan,Jodhpur,2021,5,0.041819952
Rajasthan,Karauli,2020,1,0.053781014
Rajasthan,Karauli,2020,2,0.07205144
Rajasthan,Karauli,2020,3,0.08650573
Rajasthan,Karauli,2020,4,0.05941372
Rajasthan,Karauli,2020,5,0.049355
Rajasthan,Karauli,2020,6,0.043093666
Rajasthan,Karauli,2020,7,0.041574027
Rajasthan,Karauli,2020,8,0.042931672
Rajasthan,Karauli,2020,9,0.046072803
Rajasthan,Karauli,2020,10,0.03974198
Rajasthan,Karauli,2020,11,0.04927496
Rajasthan,Karauli,2020,12,0.07970278
Rajasthan,Karauli,2021,1,0.052922726
Rajasthan,Karauli,2021,2,0.07191262
Rajasthan,Karauli,2021,3,0.07541606
Rajasthan,Karauli,2021,4,0.05358476
Rajasthan,Karauli,2021,5,0.07330322
Rajasthan,Kota,2020,1,0.05316815
Rajasthan,Kota,2020,2,0.057248797
Rajasthan,Kota,2020,3,0.06272377
Rajasthan,Kota,2020,4,0.0379405
Rajasthan,Kota,2020,5,0.03724366
Rajasthan,Kota,2020,6,0.04561107
Rajasthan,Kota,2020,7,0.03991966
Rajasthan,Kota,2020,8,0.040656023
Rajasthan,Kota,2020,9,0.039465398
Rajasthan,Kota,2020,10,0.044143077
Rajasthan,Kota,2020,11,0.03876834
Rajasthan,Kota,2020,12,0.059504747
Rajasthan,Kota,2021,1,0.05497063
Rajasthan,Kota,2021,2,0.05193122
Rajasthan,Kota,2021,3,0.044991564
Rajasthan,Kota,2021,4,0.071533754
Rajasthan,Kota,2021,5,0.07184294
Rajasthan,Nagaur,2020,1,0.052556828
Rajasthan,Nagaur,2020,2,0.07075565
Rajasthan,Nagaur,2020,3,0.100618646
Rajasthan,Nagaur,2020,4,0.075419016
Rajasthan,Nagaur,2020,5,0.041097682
Rajasthan,Nagaur,2020,6,0.045033354
Rajasthan,Nagaur,2020,7,0.04221471
Rajasthan,Nagaur,2020,8,0.047792632
Rajasthan,Nagaur,2020,9,0.037843086
Rajasthan,Nagaur,2020,10,0.03915857
Rajasthan,Nagaur,2020,11,0.047697857
Rajasthan,Nagaur,2020,12,0.060836937
Rajasthan,Nagaur,2021,1,0.05090595
Rajasthan,Nagaur,2021,2,0.056819495
Rajasthan,Nagaur,2021,3,0.048418228
Rajasthan,Nagaur,2021,4,0.051676765
Rajasthan,Nagaur,2021,5,0.055902686
Rajasthan,Pali,2020,1,0.05721296
Rajasthan,Pali,2020,2,0.06044914
Rajasthan,Pali,2020,3,0.071705766
Rajasthan,Pali,2020,4,0.046064224
Rajasthan,Pali,2020,5,0.04135621
Rajasthan,Pali,2020,6,0.04109744
Rajasthan,Pali,2020,7,0.044542283
Rajasthan,Pali,2020,8,0.04165321
Rajasthan,Pali,2020,9,0.03908899
Rajasthan,Pali,2020,10,0.038568277
Rajasthan,Pali,2020,11,0.049518034
Rajasthan,Pali,2020,12,0.05259239
Rajasthan,Pali,2021,1,0.045621645
Rajasthan,Pali,2021,2,0.053336345
Rajasthan,Pali,2021,3,0.03916041
Rajasthan,Pali,2021,4,0.049784746
Rajasthan,Pali,2021,5,0.04460676
Rajasthan,Pratapgarh,2020,1,0.110021025
Rajasthan,Pratapgarh,2020,1,0.07366575
Rajasthan,Pratapgarh,2020,2,0.091897964
Rajasthan,Pratapgarh,2020,2,0.05800619
Rajasthan,Pratapgarh,2020,3,0.060132414
Rajasthan,Pratapgarh,2020,3,0.043618016
Rajasthan,Pratapgarh,2020,4,0.03904877
Rajasthan,Pratapgarh,2020,4,0.08476488
Rajasthan,Pratapgarh,2020,5,0.07668056
Rajasthan,Pratapgarh,2020,5,0.06265543
Rajasthan,Pratapgarh,2020,6,0.039742474
Rajasthan,Pratapgarh,2020,6,0.04222317
Rajasthan,Pratapgarh,2020,7,0.036605004
Rajasthan,Pratapgarh,2020,7,0.038074072
Rajasthan,Pratapgarh,2020,8,0.04345164
Rajasthan,Pratapgarh,2020,8,0.045303814
Rajasthan,Pratapgarh,2020,9,0.043440066
Rajasthan,Pratapgarh,2020,9,0.04655533
Rajasthan,Pratapgarh,2020,10,0.046340823
Rajasthan,Pratapgarh,2020,10,0.04741403
Rajasthan,Pratapgarh,2020,11,0.037500173
Rajasthan,Pratapgarh,2020,11,0.031944957
Rajasthan,Pratapgarh,2020,12,0.039676894
Rajasthan,Pratapgarh,2020,12,0.039572008
Rajasthan,Pratapgarh,2021,1,0.049780864
Rajasthan,Pratapgarh,2021,1,0.06946624
Rajasthan,Pratapgarh,2021,2,0.0813666
