Country,Year,State Name,Type Of Urban Lobal Body (Ulb) ,Category Of Urban Lobal Body (Ulb),"Weighted Average Own Revenue (UOM:INR(IndianRupees)), Scaling Factor:10000000","Median Own Revenue Per Capita (UOM:INR(IndianRupees)), Scaling Factor:1","Percentage Of Weighted Average Own Revenues To Revenue Expenditure (UOM:%(Percentage)), Scaling Factor:1","Percentage Of Cities Where Own Revenues Meet Revenue Expenditure (UOM:%(Percentage)), Scaling Factor:1"
India,"Financial Year (Apr - Mar), 2020",Andhra Pradesh,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Andhra Pradesh,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Andhra Pradesh,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Andhra Pradesh,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Andhra Pradesh,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Andhra Pradesh,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Andhra Pradesh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Andhra Pradesh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Andhra Pradesh,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Andhra Pradesh,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Andhra Pradesh,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Town Panchayat,500 Thousand - 1 Million,7,105,90,0
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Arunachal Pradesh,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Assam,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Assam,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Assam,Town Panchayat,500 Thousand - 1 Million,7,105,90,0
India,"Financial Year (Apr - Mar), 2020",Assam,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Assam,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Assam,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Assam,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Assam,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Assam,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Assam,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Assam,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Assam,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Assam,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Assam,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Assam,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Bihar,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Bihar,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Bihar,Town Panchayat,500 Thousand - 1 Million,7,105,90,0
India,"Financial Year (Apr - Mar), 2020",Bihar,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Bihar,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Bihar,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Bihar,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Bihar,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Bihar,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Bihar,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Bihar,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Bihar,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Bihar,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Bihar,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Bihar,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Town Panchayat,500 Thousand - 1 Million,7,105,90,0
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Chandigarh,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Town Panchayat,500 Thousand - 1 Million,7,105,90,0
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Chhattisgarh,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Town Panchayat,500 Thousand - 1 Million,7,105,90,0
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Dadra and Nagar Haveli and Daman & Diu,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Goa,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Goa,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Goa,Town Panchayat,500 Thousand - 1 Million,7,105,90,0
India,"Financial Year (Apr - Mar), 2020",Goa,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Goa,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Goa,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Goa,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Goa,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Goa,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Goa,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Goa,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Goa,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Goa,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Goa,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Goa,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Gujarat,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Gujarat,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Gujarat,Town Panchayat,500 Thousand - 1 Million,7,105,90,0
India,"Financial Year (Apr - Mar), 2020",Gujarat,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Gujarat,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Gujarat,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Gujarat,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Gujarat,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Gujarat,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Gujarat,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Gujarat,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Gujarat,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Gujarat,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Gujarat,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Gujarat,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Haryana,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Haryana,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Haryana,Town Panchayat,500 Thousand - 1 Million,7,105,90,0
India,"Financial Year (Apr - Mar), 2020",Haryana,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Haryana,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Haryana,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Haryana,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Haryana,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Haryana,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Haryana,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Haryana,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Haryana,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Haryana,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Haryana,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Haryana,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Town Panchayat,500 Thousand - 1 Million,7,105,90,0
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Himachal Pradesh,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Town Panchayat,500 Thousand - 1 Million,7,105,90,0
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Jammu and Kashmir,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Town Panchayat,500 Thousand - 1 Million,7,105,90,0
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Town Panchayat,<100 Thousand,1,538,68,1
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Municipal Corporation,4 Million+,6643,4560,40,38
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Municipal Corporation,1 Million - 4 Million,842,2337,149,19
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Municipal Corporation,500 Thousand - 1 Million,101,1123,31,7
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Municipal Corporation,100 Thousand-500 Thousand,45,1124,640,4
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Municipal Corporation,<100 Thousand,16,1434,28,0
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Municipality,500 Thousand - 1 Million,6,123,16,0
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Municipality,100 Thousand-500 Thousand,15,615,79,4
India,"Financial Year (Apr - Mar), 2020",Jharkhand,Municipality,<100 Thousand,5,723,399,2
India,"Financial Year (Apr - Mar), 2020",Karnataka,Town Panchayat,4 Million+,0,0,0,0
